city_name,country_code,latitude,longitude,date,cloud_cover_perc_avg,cloud_cover_perc_max,cloud_cover_perc_min,degree_days_cooling,degree_days_freezing,degree_days_growing,degree_days_heating,humidity_relative_avg,humidity_relative_max,humidity_relative_min,index_air_quality_24hr_max,index_uv_avg,index_uv_max,index_uv_min,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_sun_total,minutes_of_rain_total,minutes_of_snow_total,has_ice,ice_lwe_rate_avg,ice_lwe_rate_max,ice_lwe_rate_min,ice_lwe_total,ice_probability,has_precipitation,precipitation_lwe_rate_avg,precipitation_lwe_rate_max,precipitation_lwe_rate_min,precipitation_lwe_total,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_rate_avg,rain_lwe_rate_max,rain_lwe_rate_min,rain_lwe_total,rain_probability,snow_liquid_ratio_accuweather_avg,snow_liquid_ratio_accuweather_max,snow_liquid_ratio_accuweather_min,has_snow,snow_avg,snow_max,snow_min,snow_total,snow_lwe_rate_avg,snow_lwe_rate_max,snow_lwe_rate_min,snow_lwe_total,snow_probability,solar_irradiance_avg,solar_irradiance_max,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,visibility_avg,visibility_max,visibility_min,wind_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_gust_direction_avg,wind_speed_avg,wind_speed_max,wind_speed_min
kolkata,in,22.52648,88.35336,2024-07-21,86,100,15,21.14,0,36.14,0,79.06,91.38,65.5,0,0.88,2.69,0,0,150,0,150,0,false,0,0,0,0,0,false,0.14,0.05,0.01,0.14,91,rain,true,0.14,0.05,0.01,0.14,91,0,0,0,false,0,0,0,0,0,0,0,0,0,29.36,86.81,704.63,86.14,90.8,82,78.85,79.28,77.86,99.25,105.17,92.06,96.57,101.38,92.19,95.67,99.83,92.19,86.14,90.8,82,5.27,7,3.17,117.5,14.03,19,9.7,117.5,6.7,8.6,4.8
kolkata,in,22.52648,88.35336,2024-07-22,95,100,92,20.43,0,35.43,0,82.95,98.94,63.85,0,0.85,3.31,0,0,270,25,270,0,false,0,0,0,0,0,false,0.33,0.13,0.01,0.33,95,rain,true,0.33,0.13,0.01,0.33,95,0,0,0,false,0,0,0,0,0,0,0,0,0,64.63,214.08,1551.09,85.43,91.8,79.8,79.46,81.1,77.64,98.59,106.84,86.34,96.26,102.76,89.51,95.47,100.93,89.51,85.43,91.8,79.8,4.67,7,4,123.5,12.21,18.7,8.4,123.5,5.79,7.7,4.5
kolkata,in,22.52648,88.35336,2024-07-23,99,100,98,20.61,0,35.61,0,81.53,94.18,65.71,0,0.73,3.04,0,0,420,0,420,0,false,0,0,0,0,0,false,0.76,0.21,0,0.76,95,rain,true,0.76,0.21,0,0.76,95,0,0,0,false,0,0,0,0,0,0,0,0,0,30.76,89.43,738.13,85.61,91.8,80.8,79.22,80.47,77.32,98.85,108.2,88.81,96.28,103.02,90.85,95.48,103.02,89.51,85.61,91.8,80.8,4.25,6,3,148.7,11.9,14.5,8.5,148.7,5.1,6.3,4.2
kolkata,in,22.52648,88.35336,2024-07-24,100,100,100,20.57,0,35.57,0,82.16,98.06,65.15,0,0.83,4.71,0,0,570,0,570,0,false,0,0,0,0,0,false,0.94,0.22,0.02,0.94,98,rain,true,0.94,0.22,0.02,0.94,98,0,0,0,false,0,0,0,0,0,0,0,0,0,18.87,54.58,452.88,85.57,90.8,80.9,79.42,85.49,76.9,99.36,111.25,88.5,95.78,102.49,89.99,94.92,100.54,89.99,85.57,90.8,80.9,4.13,5,3,186.1,15.03,17.7,11.5,186.1,6.4,8.4,4.6
kolkata,in,22.52648,88.35336,2024-07-25,84,100,53,20.55,0,35.55,0,80.18,95.86,68.05,0,0.83,3.02,0,0,390,89,390,0,false,0,0,0,0,0,false,0.4,0.07,0.05,0.4,97,rain,true,0.4,0.07,0.05,0.4,97,0,0,0,false,0,0,0,0,0,0,0,0,0,119.19,415.16,2860.63,85.55,90.81,79.9,78.66,79.77,77.77,97.9,107.5,86.22,95.87,102.17,87.86,94.92,102.17,87.86,85.55,90.81,79.9,7.32,10,3,162.3,10.75,16.4,6.8,162.3,5.78,8.8,4.3
kolkata,in,22.52648,88.35336,2024-07-26,89,100,64,20.72,0,35.72,0,80.61,95.51,66.34,0,0.94,3.89,0,0,180,105,180,0,false,0,0,0,0,0,false,0.22,0.09,0.03,0.22,94,rain,true,0.22,0.09,0.03,0.22,94,0,0,0,false,0,0,0,0,0,0,0,0,0,125.81,587.11,3019.45,85.72,91.94,79.9,78.92,79.95,78.23,98.44,109.1,86.16,97.22,104.28,90.64,96.28,104.28,90.64,85.72,91.94,79.9,9.25,10,5,156.3,4,7.6,2,156.3,3.29,5.7,1.8
kolkata,in,22.52648,88.35336,2024-07-14,79,100,19,21.54,0,36.54,0,83.16,96.04,71.27,24,1.49,5.13,0,0,150,239,150,0,false,0,0,0,0,0,false,0.12,0.07,0.01,0.12,92,rain,true,0.12,0.07,0.01,0.12,92,0,0,0,false,0,0,0,0,0,0,0,0,0,249.36,666.32,5984.74,86.54,91.43,81.82,80.8,81.3,80.4,102.86,111.34,93.8,98.63,104.3,93.58,97.48,101.51,93.58,86.54,91.43,81.82,5.21,7,4,143.4,11.73,17,8.7,143.4,5.89,7.3,4.9
kolkata,in,22.52648,88.35336,2024-07-15,89,100,61,20.75,0,35.75,0,84.78,94.27,72.31,23,1.06,3.25,0,0,90,79,90,0,false,0,0,0,0,0,false,0.16,0.11,0.05,0.16,81,rain,true,0.16,0.11,0.05,0.16,81,0,0,0,false,0,0,0,0,0,0,0,0,0,99.91,388.22,2397.81,85.75,91.18,81.58,80.63,81.4,79.8,101.26,111.35,92.34,97.53,103.87,92.81,96.43,101.25,92.81,85.75,91.18,81.58,5.42,7,4,127.7,12.95,18,9.2,127.7,6.47,7.9,5.4
kolkata,in,22.52648,88.35336,2024-07-16,94,100,82,20.92,0,35.92,0,84.01,95.17,71.42,22,1.57,5.92,0,0,120,51,120,0,false,0,0,0,0,0,false,0.11,0.06,0.02,0.11,80,rain,true,0.11,0.06,0.02,0.11,80,0,0,0,false,0,0,0,0,0,0,0,0,0,100.81,421.8,2419.55,85.92,91.78,80.79,80.47,81.5,79.2,101.26,112.62,90.21,97.61,104.74,91.57,96.42,101.75,91.57,85.92,91.78,80.79,5.79,7,4,109.1,14.73,20.4,11.1,109.1,6.94,9,5.5
kolkata,in,22.52648,88.35336,2024-07-17,99,100,99,20.61,0,35.61,0,84.17,96.38,70.48,20,0.78,3,0,0,150,0,150,0,false,0,0,0,0,0,false,0.18,0.05,0,0.18,90,rain,true,0.18,0.05,0,0.18,90,0,0,0,false,0,0,0,0,0,0,0,0,0,30.91,89.49,741.84,85.61,90.53,80.91,80.22,81,79.6,100.27,107.87,90.99,96.89,101.97,92.1,96.06,99.88,92.1,85.61,90.53,80.91,5.46,6,5,96.8,14.45,19.3,10.7,96.8,6.63,8.6,5.4
kolkata,in,22.52648,88.35336,2024-07-18,99,100,99,22.51,0,37.51,0,78.15,97.25,59.67,18,1.35,5.9,0,0,150,0,150,0,false,0,0,0,0,0,false,0.17,0.07,0.01,0.17,90,rain,true,0.17,0.07,0.01,0.17,90,0,0,0,false,0,0,0,0,0,0,0,0,0,18.98,54.62,455.4,87.51,94,80.51,79.64,80.47,78.11,102.38,111.51,90.03,98.93,105.3,91.84,97.87,103.07,91.84,87.51,94,80.51,5.27,7,3.86,113.3,12.05,17.9,8.6,113.3,5.65,7.9,4.4
kolkata,in,22.52648,88.35336,2024-07-19,69,99,37,24.48,0,39.48,0,72.73,87.39,56.55,18,1.3,3.68,0,0,150,212,150,0,false,0,0,0,0,0,false,0.08,0.04,0,0.08,82,rain,true,0.08,0.04,0,0.08,82,0,0,0,false,0,0,0,0,0,0,0,0,0,217.08,651.14,5209.89,89.48,96,84.4,79.38,80.85,78.39,105.15,113.01,96.31,100.14,106.45,94.57,98.98,104.24,94.57,89.48,96,84.4,6.64,10,5,112.8,15.72,24.4,8.3,112.8,7.82,11.2,4.2
kolkata,in,22.52648,88.35336,2024-07-20,76,100,32,23.09,0,38.09,0,74.37,89.22,62.12,0,1.71,6.37,0,0,150,143,150,0,false,0,0,0,0,0,false,0.11,0.03,0.01,0.11,87,rain,true,0.11,0.03,0.01,0.11,87,0,0,0,false,0,0,0,0,0,0,0,0,0,131.28,636.39,3150.74,88.09,93,83,78.83,79.8,77.3,102.29,109.06,94.35,98.87,103.12,93.86,97.51,103.12,93.17,88.09,93,83,5.58,7,4,122.3,13.3,19.4,9.3,122.3,6.54,9.9,4.7
kolkata,in,22.52648,88.35336,2024-07-12,92,100,61,19.64,0,34.64,0,85.56,100,72.36,52,0.87,2.77,0,0,270,39,270,0,false,0,0,0,0,0,false,0.57,0.26,0.02,0.57,97,rain,true,0.57,0.26,0.02,0.57,97,0,0,0,false,0,0,0,0,0,0,0,0,0,67.6,358.4,1622.39,84.64,89.5,78.44,79.85,82.58,78.44,98.02,107.78,80.68,96.39,101.15,90.75,95.4,100.51,90.75,84.64,89.5,78.44,5.42,7,3,176.1,7.85,14,0,176.1,4.01,6.1,0
kolkata,in,22.52648,88.35336,2024-07-13,95,100,83,22.19,0,37.19,0,79.95,94.39,65.99,45,1.02,3.57,0,0,120,43,120,0,false,0,0,0,0,0,false,0.11,0.05,0,0.11,88,rain,true,0.11,0.05,0,0.11,88,0,0,0,false,0,0,0,0,0,0,0,0,0,85.59,405.69,2054.08,87.19,93.54,81.24,80.19,80.7,79.5,102.93,113.79,91.32,98.87,106.19,92.53,97.91,103.55,92.53,87.19,93.54,81.24,5.38,6,4,164.7,11.98,13.9,10.2,164.7,5.75,7.1,4.1
shanghai,cn,31.23151,121.44417,2024-07-16,98,100,94,21.46,0,36.46,0,74.41,87.81,57.57,46,1.29,4.94,0,0,0,11,0,0,false,0,0,0,0,0,false,0,0,0,0,68,none,false,0,0,0,0,68,0,0,0,false,0,0,0,0,0,0,0,0,0,34.7,147.64,832.72,86.46,93.2,80.6,77.16,79,75.9,97.4,106.45,86.54,95.13,102.03,87.87,94.12,100.17,87.87,86.46,93.2,80.6,10,10,10,163.3,20.24,23.7,16.5,163.3,10.13,11.5,8.3
shanghai,cn,31.23151,121.44417,2024-07-17,81,100,19,21.56,0,36.56,0,72.98,88.11,58.54,36,1.4,4.93,0,0,0,48,0,0,false,0,0,0,0,0,false,0,0,0,0,59,none,false,0,0,0,0,59,0,0,0,false,0,0,0,0,0,0,0,0,0,70.72,431.59,1697.2,86.56,93.2,82.4,76.75,78.7,75.29,97.21,106.83,89.55,95.05,102.87,88.87,93.92,100.02,88.87,86.56,93.2,82.4,10,10,10,161.5,16.92,18.2,16.1,161.5,9.71,11.5,8.1
shanghai,cn,31.23151,121.44417,2024-07-18,78,100,20,21.3,0,36.3,0,77.82,91.18,58.73,31,1.38,4.92,0,0,0,47,0,0,false,0,0,0,0,0,false,0,0,0,0,62,none,false,0,0,0,0,62,0,0,0,false,0,0,0,0,0,0,0,0,0,70.39,430.84,1689.41,86.3,95,80.6,78.31,80.64,76.22,98.53,112,88.01,95.81,104.97,88.85,94.69,102.71,88.81,86.3,95,80.6,10,10,10,155.3,18.18,20.5,16.1,155.3,10.48,11.6,8.7
shanghai,cn,31.23151,121.44417,2024-07-19,92,100,50,23.31,0,38.31,0,75.41,93.66,53.17,29,1.36,5.38,0,0,0,4,0,0,false,0,0,0,0,0,false,0,0,0,0,68,none,false,0,0,0,0,68,0,0,0,false,0,0,0,0,0,0,0,0,0,21.58,53.74,517.93,88.31,96.8,80.6,79.08,81.94,76.39,102.66,114.78,89.14,98.87,106.59,89.74,97.78,106.59,89.74,88.31,96.8,80.6,10,10,10,186,15.12,18,12.5,186,8.44,10.2,6.7
shanghai,cn,31.23151,121.44417,2024-07-20,97,100,68,23.48,0,38.48,0,78.32,98.29,56.04,0,1.1,4.36,0,0,0,0,0,0,false,0,0,0,0,0,false,0,0,0,0,62,none,false,0,0,0,0,62,0,0,0,false,0,0,0,0,0,0,0,0,0,19.24,53.7,461.79,88.48,96.8,80.6,80.49,85.99,76.47,105.78,124.36,90.66,100.26,108.6,91.61,99.21,108.59,91.61,88.48,96.8,80.6,10,10,10,171.8,12.57,14.4,10.9,171.8,6.2,7.3,5
shanghai,cn,31.23151,121.44417,2024-07-21,68,100,37,22.84,0,37.84,0,72.8,88.68,57.96,0,2.01,8.35,0,0,0,110,0,0,false,0,0,0,0,0,false,0,0,0,0,68,none,false,0,0,0,0,68,0,0,0,false,0,0,0,0,0,0,0,0,0,176.67,658.78,4240.11,87.84,95,80.6,77.91,83.24,75.01,100.98,117.16,87.27,97.94,105.84,88.43,96.43,105.19,88.43,87.84,95,80.6,10,10,10,158.6,14.45,17.2,9.8,158.6,7.87,9.6,6.3
shanghai,cn,31.23151,121.44417,2024-07-22,80,94,45,18.56,0,33.56,0,83.56,91.53,71.31,0,2.08,10.64,0,0,270,171,270,0,false,0,0,0,0,0,false,0.12,0.01,0.01,0.12,93,rain,true,0.12,0.01,0.01,0.12,93,0,0,0,false,0,0,0,0,0,0,0,0,0,203.48,948.91,4883.46,83.56,87.8,78.8,78.03,81.64,76.16,93.87,104.79,80.68,93,99.21,84.39,91.45,98.62,84.39,83.56,87.8,78.8,8.83,10,6,184.2,15.89,18,14.8,184.2,9.22,10.5,8.6
shanghai,cn,31.23151,121.44417,2024-07-23,81,95,45,20.43,0,35.43,0,77.65,88.47,62.02,0,1.56,6.24,0,0,90,66,90,0,false,0,0,0,0,0,false,0.04,0.01,0.01,0.04,63,rain,true,0.04,0.01,0.01,0.04,63,0,0,0,false,0,0,0,0,0,0,0,0,0,94.08,246.78,2257.93,85.43,93.2,78.8,77.56,82.2,74.02,96.71,112.01,80.52,94.5,104.11,84.15,93.22,102.49,84.15,85.43,93.2,78.8,9.5,10,6,292.8,16.52,19.8,15,292.8,9.53,11.8,7.4
shanghai,cn,31.23151,121.44417,2024-07-24,99,100,96,20.6,0,35.6,0,78.19,88.85,63.25,0,1.34,5.32,0,0,0,0,0,0,false,0,0,0,0,0,false,0,0,0,0,66,none,false,0,0,0,0,66,0,0,0,false,0,0,0,0,0,0,0,0,0,19.11,53.55,458.61,85.6,93.2,78.8,77.93,80.42,75.28,97.07,110.45,80.56,94.77,103.66,85.79,93.74,101.44,85.79,85.6,93.2,78.8,10,10,10,144,17.31,22.9,15,144,10.33,13.5,8.7
shanghai,cn,31.23151,121.44417,2024-07-25,34,100,4,18.62,0,33.62,0,82.13,95.78,69.74,0,2.86,11.41,0,0,0,615,0,0,false,0,0,0,0,0,false,0,0,0,0,39,none,false,0,0,0,0,39,0,0,0,false,0,0,0,0,0,0,0,0,0,373.91,1070.19,8973.75,83.62,89.6,77,77.52,78.59,74.97,93.15,104.57,78.9,93.1,101.09,83.99,91.45,97.66,83.99,83.62,89.6,77,10,10,10,110.8,17.64,21.2,14.7,110.8,9.76,11.8,7.4
shanghai,cn,31.23151,121.44417,2024-07-26,28,58,12,19.75,0,34.75,0,80.74,100,62.14,0,2.11,7.58,0,0,0,413,0,0,false,0,0,0,0,0,false,0,0,0,0,51,none,false,0,0,0,0,51,0,0,0,false,0,0,0,0,0,0,0,0,0,348.91,932.44,8373.8,84.75,93.2,77,77.9,78.92,75.47,94.91,109.57,79.1,94.41,102.89,85.04,92.91,100.66,85.04,84.75,93.2,77,10,10,10,111.2,16.23,24.1,8.9,111.2,9.84,12.9,6.1
shanghai,cn,31.23151,121.44417,2024-07-12,99,100,95,12.26,0,27.26,0,95.79,99.97,87.79,52,0.66,2.69,0,0,270,0,270,0,false,0,0,0,0,0,false,0.55,0.12,0.05,0.55,89,rain,true,0.55,0.12,0.05,0.55,89,0,0,0,false,0,0,0,0,0,0,0,0,0,19.45,53.92,466.8,77.26,80.6,75.21,75.96,77.1,74.5,79.86,87.27,77.13,85.38,89.51,80.53,84.67,89.51,80.53,77.26,80.6,75.21,7,10,2,210.6,10.39,12.4,5,210.6,5.53,8.3,2
shanghai,cn,31.23151,121.44417,2024-07-13,98,100,91,17.21,0,32.21,0,82.87,94.51,65.46,58,1.12,4.61,0,0,360,5,360,0,false,0,0,0,0,0,false,0.7,0.12,0.05,0.7,97,rain,true,0.7,0.12,0.05,0.7,97,0,0,0,false,0,0,0,0,0,0,0,0,0,29.28,78.78,702.74,82.21,89.6,77,76.34,77.2,75.2,89.07,101.87,78.82,90.79,99.19,82.38,89.62,97.67,82.38,82.21,89.6,77,7.92,10,2,134,11.2,16.7,6.6,134,5.61,6.8,4.5
shanghai,cn,31.23151,121.44417,2024-07-15,86,100,45,20.32,0,35.32,0,80.99,91.06,65.19,51,1.14,4.4,0,0,0,33,0,0,false,0,0,0,0,0,false,0,0,0,0,68,none,false,0,0,0,0,68,0,0,0,false,0,0,0,0,0,0,0,0,0,27.05,194.5,649.25,85.32,91.4,80.6,78.74,80.4,77.7,97.69,106.66,88.3,95.65,102.16,89.61,94.69,99.35,89.61,85.32,91.4,80.6,10,10,10,158.9,17.31,24.4,12.8,158.9,7.75,9.7,6.6
shanghai,cn,31.23151,121.44417,2024-07-14,97,100,94,18.73,0,33.73,0,84.54,92.58,72.13,59,1.16,4.57,0,0,210,9,210,0,false,0,0,0,0,0,false,0.1,0.02,0.01,0.1,89,rain,true,0.1,0.02,0.01,0.1,89,0,0,0,false,0,0,0,0,0,0,0,0,0,47.06,186.54,1129.35,83.73,89.6,78.8,78.58,80,76.5,94.69,106.16,80.73,93.76,101.91,85.96,92.77,98.73,85.96,83.73,89.6,78.8,8.42,10,4,141.4,9.96,16.4,5.2,141.4,7.3,9.9,4.8
cape town,za,-33.97901,18.4823,2024-07-12,85,100,18,0,0,3.68,11.32,84.61,100,77.69,34,0.26,1.3,0,0,150,0,150,0,false,0,0,0,0,0,false,0.14,0.06,0.03,0.14,90,rain,true,0.14,0.06,0.03,0.14,90,0,0,0,false,0,0,0,0,0,0,0,0,0,8.85,30.6,212.44,53.68,57.69,47.97,49.1,50.8,47.03,52.72,56.81,47.17,48.27,53.86,38.34,48.18,53.16,38.34,53.44,57.69,42.33,7,10,4,338.1,16.69,26,6,338.1,9.54,13.9,5.5
cape town,za,-33.97901,18.4823,2024-07-13,84,100,44,0,0,2.5,12.5,84.47,88.48,77.76,36,0.22,0.86,0,0,300,55,300,0,false,0,0,0,0,0,false,0.51,0.24,0.01,0.51,99,rain,true,0.51,0.24,0.01,0.51,99,0,0,0,false,0,0,0,0,0,0,0,0,0,46.45,236.48,1114.84,52.5,55.92,50.33,47.95,49.1,46.72,51.42,54.87,49.17,44.03,47.96,39.19,44.03,47.96,39.19,52.5,55.92,50.33,6.5,10,3,270.4,25.29,32.6,19.1,270.4,13.35,18.2,8.3
cape town,za,-33.97901,18.4823,2024-07-14,78,100,70,0,0,2.6,12.4,82.48,91.46,69.69,35,0.43,1.62,0,0,150,126,150,0,false,0,0,0,0,0,false,0.24,0.12,0.01,0.24,81,rain,true,0.24,0.12,0.01,0.24,81,0,0,0,false,0,0,0,0,0,0,0,0,0,102.61,386.24,2462.54,52.6,58.01,49.21,47.35,48.9,45.5,51.44,56.79,47.92,47.69,55.63,38.24,47.23,54,38.24,52.18,58.01,44.28,8.42,10,4,297.2,19.3,24.2,7.2,297.2,9.15,12.9,2.9
cape town,za,-33.97901,18.4823,2024-07-15,29,88,0,0,0,2.23,12.77,76.88,94.39,57.94,27,0.77,3.09,0,0,30,508,30,0,false,0,0,0,0,0,false,0.01,0.01,0.01,0.01,55,rain,true,0.01,0.01,0.01,0.01,55,0,0,0,false,0,0,0,0,0,0,0,0,0,164.51,619.16,3948.25,52.23,59.68,44.31,44.87,46.9,42.8,50.76,58.07,42.88,54.9,65.53,47.23,53.34,60.72,47.23,52.17,59.68,44.31,9.83,10,6,219.6,5.52,8.5,2.7,219.6,2.22,3.4,1.1
cape town,za,-33.97901,18.4823,2024-07-16,63,97,13,0,0,3.66,11.34,73.93,85.48,64.41,27,0.26,1.09,0,0,90,56,90,0,false,0,0,0,0,0,false,0.08,0.07,0.01,0.08,83,rain,true,0.08,0.07,0.01,0.08,83,0,0,0,false,0,0,0,0,0,0,0,0,0,63.86,268.05,1532.63,53.66,60.69,47.38,45.47,48.85,42.1,52.2,59.5,45.67,53.89,60.5,45.52,53.7,60.5,45.52,53.54,60.69,45.56,9.38,10,4,329.7,8.37,12.5,2,329.7,3.44,5,0.8
cape town,za,-33.97901,18.4823,2024-07-17,75,100,3,0,0,2.9,12.1,81.93,100,54.49,26,0.36,1.46,0,0,0,0,0,0,false,0,0,0,0,0,false,0,0,0,0,7,none,false,0,0,0,0,7,0,0,0,false,0,0,0,0,0,0,0,0,0,8.32,31.22,199.8,52.9,59,46.03,47.16,50.3,42.23,51.74,57.18,45.03,54.89,62.51,47.58,54.27,62.1,47.58,52.78,59,46.03,10,10,10,261.5,4.72,9.1,1.7,261.5,1.98,4.2,0.7
cape town,za,-33.97901,18.4823,2024-07-18,72,99,29,0,0,1.23,13.77,79.26,93.85,63.72,0,0.71,3.16,0,0,300,243,300,0,false,0,0,0,0,0,false,0.28,0.09,0.01,0.28,98,rain,true,0.28,0.09,0.01,0.28,98,0,0,0,false,0,0,0,0,0,0,0,0,0,141.96,575.22,3407.02,51.23,54,48,44.81,50.6,41.74,49.78,52.48,46.46,44.84,54.86,37.52,44.07,54.86,37.52,49.6,54,41.95,8.62,10,4.17,313.5,25.93,35.2,3.5,313.5,10.78,15,1.4
cape town,za,-33.97901,18.4823,2024-07-19,85,99,62,0,0,1.17,13.83,84.9,92.03,77.35,0,0.3,1.3,0,0,390,115,390,0,false,0,0,0,0,0,false,0.68,0.25,0.01,0.68,96,rain,true,0.68,0.25,0.01,0.68,96,0,0,0,false,0,0,0,0,0,0,0,0,0,99.69,447.27,2392.63,51.17,57,47,46.74,50.08,42.36,49.98,56.04,45.6,41.67,49.46,34.23,41.45,49.46,34.23,48.74,57,41.24,6.33,7,3,327,32.71,39,26.9,327,14.37,18.5,11.5
cape town,za,-33.97901,18.4823,2024-07-20,68,99,26,0,0,0,16.41,78.85,95.49,54.92,0,0.68,2.97,0,0,240,241,240,0,false,0,0,0,0,0,false,0.19,0.06,0.01,0.19,85,rain,true,0.19,0.06,0.01,0.19,85,0,0,0,false,0,0,0,0,0,0,0,0,0,132.34,598.2,3176.11,48.59,52.22,45.98,41.89,47.1,36.49,46.85,49.72,44.21,47.3,53.19,39.19,46.1,50.46,39.19,47.12,52.22,44.05,8.21,10,5,286.1,12.85,26.7,3.6,286.1,5.1,10.6,1.4
cape town,za,-33.97901,18.4823,2024-07-21,82,100,37,0,0,0,15.2,67.56,94.59,48.07,0,0.31,1.22,0,0,210,0,210,0,false,0,0,0,0,0,false,0.07,0.02,0,0.07,93,rain,true,0.07,0.02,0,0.07,93,0,0,0,false,0,0,0,0,0,0,0,0,0,8.59,31.8,206.1,49.8,58.68,43,38.84,41.91,34.46,47.66,56.51,40.45,46.14,52.67,41.65,45.97,52.67,41.13,49.09,58.68,40.72,9.04,10.76,6,283.5,17.67,33.6,1.6,283.5,8.09,16,0.6
cape town,za,-33.97901,18.4823,2024-07-22,38,70,10,0,0,1.24,13.76,67.67,89.02,46.25,0,0.76,3.25,0,0,180,328,180,0,false,0,0,0,0,0,false,0.06,0.02,0,0.06,89,rain,true,0.06,0.02,0,0.06,89,0,0,0,false,0,0,0,0,0,0,0,0,0,152.57,627.81,3661.72,51.24,61.2,43.06,40.4,43.92,38.24,49.25,59.19,41.25,50.28,60.22,39.88,49.08,58.2,39.88,49.83,61.2,39.78,9.33,10,6,268.4,12.19,19.7,3.7,268.4,4.86,7.9,1.4
cape town,za,-33.97901,18.4823,2024-07-23,25,88,3,0,0,1.68,13.32,70.76,100,47.74,0,0.75,3.26,0,0,0,295,0,0,false,0,0,0,0,0,false,0,0,0,0,25,none,false,0,0,0,0,25,0,0,0,false,0,0,0,0,0,0,0,0,0,137.57,571.76,3301.59,51.68,61.92,42.16,41.76,47.38,38.35,49.88,60.06,40.78,54.66,66.16,44.64,53.17,64.25,44.64,51.58,61.92,42.16,10,10,10,212.1,4.84,7.9,0.8,212.1,1.93,3.2,0.3
cape town,za,-33.97901,18.4823,2024-07-24,55,99,2,0,0,3.17,11.83,74.28,100,48.48,0,0.61,3.31,0,0,360,256,360,0,false,0,0,0,0,0,false,0.29,0.06,0.01,0.29,97,rain,true,0.29,0.06,0.01,0.29,97,0,0,0,false,0,0,0,0,0,0,0,0,0,137.94,596.64,3310.6,53.17,60.74,46.3,44.68,48.59,37.38,51.68,59.14,45.33,49.11,58.44,36.89,48.4,55.95,36.89,51.92,60.74,40.96,7.88,10,5,309.4,17.85,30.7,6.5,309.4,7.43,12.2,2.6
cape town,za,-33.97901,18.4823,2024-07-25,72,100,23,0,0,5.61,9.39,71.53,95.99,47.68,0,0.26,0.98,0,0,0,4,0,0,false,0,0,0,0,0,false,0,0,0,0,68,none,false,0,0,0,0,68,0,0,0,false,0,0,0,0,0,0,0,0,0,14.92,73.38,358.15,55.61,64.7,48.64,46.02,54.87,40.5,54.23,63.25,46.7,51.34,59.51,44.29,51.34,59.51,44.29,55.35,64.7,44.81,10,10,10,286.6,19.97,32.9,6.2,286.6,12.05,19.1,2.5
cape town,za,-33.97901,18.4823,2024-07-26,71,100,27,0,0,6.13,8.87,89.92,100,72.64,0,0.19,0.76,0,0,240,31,240,0,false,0,0,0,0,0,false,0.31,0.06,0.03,0.31,95,rain,true,0.31,0.06,0.03,0.31,95,0,0,0,false,0,0,0,0,0,0,0,0,0,21.55,135.1,517.11,56.13,62.65,50.92,53.02,54.13,50.92,55.67,62.03,50.41,46.95,56.52,36.77,46.95,56.52,36.77,56.13,62.65,50.92,8.63,10,5,325.1,27.57,35.3,11,325.1,18.39,23.1,7.4
tokyo,jp,35.68301,139.80901,2024-07-21,66,100,0,16.42,0,31.42,0,83.78,98.27,70.64,0,1.34,5.96,0,0,0,127,0,0,false,0,0,0,0,0,false,0,0,0,0,36,none,false,0,0,0,0,36,0,0,0,false,0,0,0,0,0,0,0,0,0,123.11,377.72,2954.72,81.42,85.4,77.97,75.94,77.53,74.54,87.22,94.07,79.94,90.86,95.86,86.94,89.54,92.1,86.94,81.42,85.4,77.97,8.73,10,6,206.6,10.57,14.8,5.4,206.6,5.34,7.8,2.1
tokyo,jp,35.68301,139.80901,2024-07-22,51,99,11,14.59,0,29.59,0,90.37,100,78.02,0,2.56,10.93,0,0,120,402,120,0,false,0,0,0,0,0,false,0.13,0.04,0.01,0.13,86,rain,true,0.13,0.04,0.01,0.13,86,0,0,0,false,0,0,0,0,0,0,0,0,0,321.65,965.08,7719.68,79.59,85.6,73.6,76.41,78.82,73.6,85.46,97.64,75.36,90.02,97.64,80.69,87.99,95.01,80.69,79.59,85.6,73.6,6.42,7,5,216.9,8.94,11.8,5,216.9,4.15,5.9,2
tokyo,jp,35.68301,139.80901,2024-07-23,68,97,34,15.65,0,30.65,0,88.06,97.94,77.11,0,2.23,10.11,0,0,210,288,210,0,false,0,0,0,0,0,false,0.25,0.1,0.01,0.25,88,rain,true,0.25,0.1,0.01,0.25,88,0,0,0,false,0,0,0,0,0,0,0,0,0,251.6,896.31,6038.45,80.65,86.8,74.8,76.71,79.47,73.8,87.34,100.96,76.52,91.91,100.75,82.77,90.09,97.63,82.77,80.65,86.8,74.8,5.42,7,4,292.5,4.54,8.3,1.6,292.5,1.84,3.5,0.6
